transaction_id,customer_id,order_date,category,product_name,unit_price,quantity,discount_pct,discount_amount,total_price,payment_method,city,rating,returned,year,month,month_name,day_of_week,quarter,revenue_band
TXN_012090,CUST_04102,2023-10-15,Sports,Sports_Product_194,4842.41,2,0,0.0,9684.82,Credit Card,Kolkata,2.0,No,2023,10,Oct,Sunday,4,High (2K-10K)
TXN_012091,CUST_02350,2023-03-10,Fashion,Fashion_Product_88,1778.51,1,5,88.93,1689.58,Wallet,Chennai,3.5,No,2023,3,Mar,Friday,1,Medium (500-2K)
TXN_012092,CUST_04890,2022-03-31,Home & Kitchen,Home & Kitchen_Product_169,14853.24,1,0,0.0,14853.24,Wallet,Kolkata,4.4,No,2022,3,Mar,Thursday,1,Premium (>10K)
TXN_012093,CUST_04447,2023-10-24,Books,Books_Product_188,694.56,1,0,0.0,694.56,UPI,Ahmedabad,3.4,No,2023,10,Oct,Tuesday,4,Medium (500-2K)
TXN_012094,CUST_02227,2023-09-09,Home & Kitchen,Home & Kitchen_Product_182,14974.99,1,10,1497.5,13477.49,Debit Card,Bengaluru,3.9,Yes,2023,9,Sep,Saturday,3,Premium (>10K)
TXN_012095,CUST_00064,2022-08-03,Home & Kitchen,Home & Kitchen_Product_185,14451.39,2,0,0.0,28902.78,Wallet,Bengaluru,2.5,No,2022,8,Aug,Wednesday,3,Premium (>10K)
TXN_012096,CUST_01367,2023-01-23,Sports,Sports_Product_142,2217.12,1,5,110.86,2106.26,Net Banking,Ahmedabad,3.1,No,2023,1,Jan,Monday,1,High (2K-10K)
TXN_012097,CUST_00210,2023-10-26,Books,Books_Product_176,328.53,1,20,65.71,262.82,Debit Card,Ahmedabad,4.3,No,2023,10,Oct,Thursday,4,Low (<500)
TXN_012098,CUST_03007,2023-01-17,Electronics,Electronics_Product_189,5131.41,1,20,1026.28,4105.13,Net Banking,Pune,2.0,No,2023,1,Jan,Tuesday,1,High (2K-10K)
TXN_012099,CUST_02351,2022-12-02,Electronics,Electronics_Product_124,24198.65,1,0,0.0,24198.65,Net Banking,Pune,4.5,No,2022,12,Dec,Friday,4,Premium (>10K)
TXN_012100,CUST_01757,2022-01-05,Electronics,Electronics_Product_149,12205.92,1,0,0.0,12205.92,Debit Card,Chennai,1.5,Yes,2022,1,Jan,Wednesday,1,Premium (>10K)
TXN_012101,CUST_03429,2022-10-22,Electronics,Electronics_Product_53,79791.21,1,15,11968.68,67822.53,Credit Card,Delhi,3.9,No,2022,10,Oct,Saturday,4,Premium (>10K)
TXN_012102,CUST_01823,2022-05-13,Electronics,Electronics_Product_39,42290.96,1,5,2114.55,40176.41,Debit Card,Pune,2.3,No,2022,5,May,Friday,2,Premium (>10K)
TXN_012103,CUST_03773,2023-01-15,Sports,Sports_Product_5,1057.05,3,0,0.0,3171.15,UPI,Delhi,3.5,No,2023,1,Jan,Sunday,1,High (2K-10K)
TXN_012104,CUST_01132,2022-06-17,Electronics,Electronics_Product_108,72311.92,1,30,21693.58,50618.34,Net Banking,Chennai,1.3,No,2022,6,Jun,Friday,2,Premium (>10K)
TXN_012105,CUST_01955,2023-12-10,Electronics,Electronics_Product_96,32514.06,1,5,1625.7,30888.36,Credit Card,Chennai,2.4,No,2023,12,Dec,Sunday,4,Premium (>10K)
TXN_012106,CUST_02583,2023-01-14,Books,Books_Product_190,569.86,1,5,28.49,541.37,Net Banking,Hyderabad,3.4,No,2023,1,Jan,Saturday,1,Medium (500-2K)
TXN_012107,CUST_00804,2022-10-21,Books,Books_Product_198,1215.82,2,15,364.75,2066.89,Wallet,Bengaluru,5.0,No,2022,10,Oct,Friday,4,High (2K-10K)
TXN_012108,CUST_03473,2023-03-09,Home & Kitchen,Home & Kitchen_Product_46,7744.31,1,5,387.22,7357.09,Debit Card,Chennai,2.9,No,2023,3,Mar,Thursday,1,High (2K-10K)
TXN_012109,CUST_04025,2023-03-25,Toys,Toys_Product_110,417.51,1,0,0.0,417.51,Credit Card,Hyderabad,4.3,No,2023,3,Mar,Saturday,1,Low (<500)
TXN_012110,CUST_04551,2022-06-05,Home & Kitchen,Home & Kitchen_Product_175,7116.91,3,5,1067.54,20283.19,Wallet,Mumbai,3.7,Yes,2022,6,Jun,Sunday,2,Premium (>10K)
TXN_012111,CUST_03943,2022-03-13,Sports,Sports_Product_16,5046.75,3,15,2271.04,12869.21,Credit Card,Bengaluru,1.4,No,2022,3,Mar,Sunday,1,Premium (>10K)
TXN_012112,CUST_02090,2022-11-20,Fashion,Fashion_Product_135,803.67,2,30,482.2,1125.14,Wallet,Kolkata,3.6,No,2022,11,Nov,Sunday,4,Medium (500-2K)
TXN_012113,CUST_02236,2022-04-26,Home & Kitchen,Home & Kitchen_Product_162,12113.89,5,0,0.0,60569.45,Net Banking,Hyderabad,3.1,No,2022,4,Apr,Tuesday,2,Premium (>10K)
TXN_012114,CUST_04898,2023-09-10,Fashion,Fashion_Product_100,2618.42,1,0,0.0,2618.42,Wallet,Ahmedabad,1.5,No,2023,9,Sep,Sunday,3,High (2K-10K)
TXN_012115,CUST_04941,2022-09-08,Books,Books_Product_169,246.63,2,0,0.0,493.26,Debit Card,Hyderabad,2.5,No,2022,9,Sep,Thursday,3,Low (<500)
TXN_012116,CUST_02014,2023-06-02,Sports,Sports_Product_51,14466.51,2,0,0.0,28933.02,Debit Card,Ahmedabad,3.7,No,2023,6,Jun,Friday,2,Premium (>10K)
TXN_012117,CUST_03520,2023-07-22,Books,Books_Product_132,899.48,2,20,359.79,1439.17,Debit Card,Kolkata,4.3,No,2023,7,Jul,Saturday,3,Medium (500-2K)
TXN_012118,CUST_04277,2023-08-18,Fashion,Fashion_Product_136,4371.52,1,0,0.0,4371.52,Debit Card,Pune,1.5,Yes,2023,8,Aug,Friday,3,High (2K-10K)
TXN_012119,CUST_04201,2022-05-06,Home & Kitchen,Home & Kitchen_Product_115,13526.59,1,15,2028.99,11497.6,Debit Card,Kolkata,2.5,No,2022,5,May,Friday,2,Premium (>10K)
TXN_012120,CUST_04412,2022-04-15,Books,Books_Product_97,1094.11,1,0,0.0,1094.11,UPI,Bengaluru,4.7,Yes,2022,4,Apr,Friday,2,Medium (500-2K)
TXN_012121,CUST_01164,2022-09-13,Electronics,Electronics_Product_86,35348.62,3,10,10604.59,95441.27,Credit Card,Ahmedabad,3.3,No,2022,9,Sep,Tuesday,3,Premium (>10K)
TXN_012122,CUST_04942,2023-12-29,Books,Books_Product_162,425.53,1,0,0.0,425.53,Wallet,Hyderabad,1.7,Yes,2023,12,Dec,Friday,4,Low (<500)
TXN_012123,CUST_03932,2023-07-11,Sports,Sports_Product_126,17733.02,2,0,0.0,35466.04,Debit Card,Pune,3.4,No,2023,7,Jul,Tuesday,3,Premium (>10K)
TXN_012124,CUST_01091,2022-04-27,Books,Books_Product_149,1419.22,2,5,141.92,2696.52,Wallet,Mumbai,3.0,No,2022,4,Apr,Wednesday,2,High (2K-10K)
TXN_012125,CUST_03088,2023-06-13,Electronics,Electronics_Product_66,12688.44,1,15,1903.27,10785.17,Wallet,Kolkata,1.3,No,2023,6,Jun,Tuesday,2,Premium (>10K)
TXN_012126,CUST_00250,2023-11-14,Fashion,Fashion_Product_51,2531.54,1,15,379.73,2151.81,Debit Card,Chennai,3.5,No,2023,11,Nov,Tuesday,4,High (2K-10K)
TXN_012127,CUST_01446,2023-09-01,Electronics,Electronics_Product_200,34850.44,1,0,0.0,34850.44,Wallet,Pune,1.7,No,2023,9,Sep,Friday,3,Premium (>10K)
TXN_012128,CUST_00472,2023-07-09,Sports,Sports_Product_102,3258.18,1,10,325.82,2932.36,Net Banking,Bengaluru,3.4,No,2023,7,Jul,Sunday,3,High (2K-10K)
TXN_012129,CUST_01264,2023-02-23,Beauty,Beauty_Product_170,529.28,1,0,0.0,529.28,Net Banking,Bengaluru,1.1,Yes,2023,2,Feb,Thursday,1,Medium (500-2K)
TXN_012130,CUST_04380,2022-04-01,Home & Kitchen,Home & Kitchen_Product_15,13410.32,1,0,0.0,13410.32,Net Banking,Kolkata,4.7,Yes,2022,4,Apr,Friday,2,Premium (>10K)
TXN_012131,CUST_03608,2023-04-13,Home & Kitchen,Home & Kitchen_Product_190,3901.14,1,5,195.06,3706.08,Net Banking,Kolkata,3.2,No,2023,4,Apr,Thursday,2,High (2K-10K)
TXN_012132,CUST_03631,2023-11-18,Toys,Toys_Product_183,322.45,2,0,0.0,644.9,Debit Card,Ahmedabad,2.7,No,2023,11,Nov,Saturday,4,Medium (500-2K)
TXN_012133,CUST_00617,2023-06-30,Beauty,Beauty_Product_18,2195.22,1,30,658.57,1536.65,Wallet,Mumbai,3.9,No,2023,6,Jun,Friday,2,Medium (500-2K)
TXN_012134,CUST_02940,2023-10-30,Sports,Sports_Product_148,1830.9,2,30,1098.54,2563.26,Net Banking,Chennai,1.9,No,2023,10,Oct,Monday,4,High (2K-10K)
TXN_012135,CUST_03525,2023-05-29,Electronics,Electronics_Product_147,36452.86,1,0,0.0,36452.86,Wallet,Hyderabad,4.1,Yes,2023,5,May,Monday,2,Premium (>10K)
TXN_012136,CUST_01780,2022-02-03,Fashion,Fashion_Product_93,3222.81,4,0,0.0,12891.24,Debit Card,Ahmedabad,1.7,No,2022,2,Feb,Thursday,1,Premium (>10K)
TXN_012137,CUST_02299,2022-02-13,Electronics,Electronics_Product_172,51246.56,5,5,12811.64,243421.16,Net Banking,Bengaluru,2.1,No,2022,2,Feb,Sunday,1,Premium (>10K)
TXN_012138,CUST_02100,2022-05-24,Electronics,Electronics_Product_100,2886.13,2,0,0.0,5772.26,Credit Card,Mumbai,2.6,No,2022,5,May,Tuesday,2,High (2K-10K)
TXN_012139,CUST_01929,2022-09-05,Beauty,Beauty_Product_39,1080.17,1,0,0.0,1080.17,UPI,Ahmedabad,1.3,No,2022,9,Sep,Monday,3,Medium (500-2K)
TXN_012140,CUST_04081,2022-07-12,Beauty,Beauty_Product_100,1119.88,2,0,0.0,2239.76,UPI,Delhi,1.9,No,2022,7,Jul,Tuesday,3,High (2K-10K)
TXN_012141,CUST_04327,2023-07-04,Fashion,Fashion_Product_71,4492.8,1,10,449.28,4043.52,Wallet,Delhi,4.6,No,2023,7,Jul,Tuesday,3,High (2K-10K)
TXN_012142,CUST_04396,2023-02-23,Fashion,Fashion_Product_194,622.32,1,15,93.35,528.97,Net Banking,Delhi,4.4,No,2023,2,Feb,Thursday,1,Medium (500-2K)
TXN_012143,CUST_01733,2022-05-25,Electronics,Electronics_Product_149,9799.66,2,25,4899.83,14699.49,UPI,Mumbai,3.8,No,2022,5,May,Wednesday,2,Premium (>10K)
TXN_012144,CUST_03279,2022-09-01,Electronics,Electronics_Product_94,70222.79,1,0,0.0,70222.79,Net Banking,Bengaluru,3.4,No,2022,9,Sep,Thursday,3,Premium (>10K)
TXN_012145,CUST_02167,2023-04-24,Electronics,Electronics_Product_104,11809.56,4,0,0.0,47238.24,Debit Card,Pune,4.7,No,2023,4,Apr,Monday,2,Premium (>10K)
TXN_012146,CUST_03898,2022-05-31,Books,Books_Product_102,1430.0,1,15,214.5,1215.5,Wallet,Pune,2.1,No,2022,5,May,Tuesday,2,Medium (500-2K)
TXN_012147,CUST_00283,2022-01-12,Home & Kitchen,Home & Kitchen_Product_120,12779.35,2,0,0.0,25558.7,Debit Card,Chennai,2.2,No,2022,1,Jan,Wednesday,1,Premium (>10K)
TXN_012148,CUST_01857,2023-06-05,Electronics,Electronics_Product_166,29750.29,1,0,0.0,29750.29,UPI,Mumbai,2.4,No,2023,6,Jun,Monday,2,Premium (>10K)
TXN_012149,CUST_00222,2023-08-16,Books,Books_Product_160,913.26,2,5,91.33,1735.19,Wallet,Kolkata,1.2,No,2023,8,Aug,Wednesday,3,Medium (500-2K)
TXN_012150,CUST_03553,2023-12-05,Toys,Toys_Product_180,1293.55,5,30,1940.32,4527.43,Wallet,Bengaluru,1.6,No,2023,12,Dec,Tuesday,4,High (2K-10K)
TXN_012151,CUST_02194,2023-10-23,Sports,Sports_Product_81,9487.52,1,10,948.75,8538.77,Credit Card,Pune,4.4,Yes,2023,10,Oct,Monday,4,High (2K-10K)
TXN_012152,CUST_00531,2022-10-01,Home & Kitchen,Home & Kitchen_Product_158,9806.42,1,20,1961.28,7845.14,Credit Card,Chennai,4.8,No,2022,10,Oct,Saturday,4,High (2K-10K)
TXN_012153,CUST_04123,2023-04-24,Electronics,Electronics_Product_192,74626.73,3,0,0.0,223880.19,Debit Card,Pune,3.3,No,2023,4,Apr,Monday,2,Premium (>10K)
TXN_012154,CUST_04976,2023-05-15,Electronics,Electronics_Product_96,15804.54,1,20,3160.91,12643.63,UPI,Hyderabad,1.1,No,2023,5,May,Monday,2,Premium (>10K)
TXN_012155,CUST_02352,2022-11-26,Toys,Toys_Product_61,3277.92,3,25,2458.44,7375.32,Net Banking,Chennai,3.9,No,2022,11,Nov,Saturday,4,High (2K-10K)
TXN_012156,CUST_04632,2023-02-06,Electronics,Electronics_Product_26,41751.68,1,5,2087.58,39664.1,Credit Card,Ahmedabad,2.7,No,2023,2,Feb,Monday,1,Premium (>10K)
TXN_012157,CUST_04092,2023-08-11,Beauty,Beauty_Product_155,464.53,1,30,139.36,325.17,Net Banking,Ahmedabad,3.4,No,2023,8,Aug,Friday,3,Low (<500)
TXN_012158,CUST_01167,2022-06-03,Fashion,Fashion_Product_42,2010.8,1,0,0.0,2010.8,Debit Card,Kolkata,4.7,No,2022,6,Jun,Friday,2,High (2K-10K)
TXN_012159,CUST_02519,2023-01-23,Fashion,Fashion_Product_187,3845.83,1,0,0.0,3845.83,Credit Card,Pune,4.5,No,2023,1,Jan,Monday,1,High (2K-10K)
TXN_012160,CUST_01983,2022-08-31,Toys,Toys_Product_9,3276.9,2,0,0.0,6553.8,Credit Card,Bengaluru,1.4,No,2022,8,Aug,Wednesday,3,High (2K-10K)
TXN_012161,CUST_04070,2022-01-12,Sports,Sports_Product_35,2531.45,4,15,1518.87,8606.93,Net Banking,Pune,1.9,No,2022,1,Jan,Wednesday,1,High (2K-10K)
TXN_012162,CUST_00491,2023-05-03,Sports,Sports_Product_108,16535.16,3,10,4960.55,44644.93,Wallet,Ahmedabad,1.6,No,2023,5,May,Wednesday,2,Premium (>10K)
TXN_012163,CUST_03580,2023-12-12,Books,Books_Product_145,1269.5,1,10,126.95,1142.55,Debit Card,Mumbai,4.8,No,2023,12,Dec,Tuesday,4,Medium (500-2K)
TXN_012164,CUST_02615,2022-04-21,Sports,Sports_Product_65,5400.67,1,5,270.03,5130.64,UPI,Hyderabad,4.6,Yes,2022,4,Apr,Thursday,2,High (2K-10K)
TXN_012165,CUST_04540,2023-01-22,Toys,Toys_Product_167,3905.97,1,0,0.0,3905.97,Wallet,Mumbai,2.9,No,2023,1,Jan,Sunday,1,High (2K-10K)
TXN_012166,CUST_00959,2023-03-22,Electronics,Electronics_Product_133,44085.85,1,0,0.0,44085.85,Credit Card,Bengaluru,3.8,No,2023,3,Mar,Wednesday,1,Premium (>10K)
TXN_012167,CUST_00308,2023-05-25,Electronics,Electronics_Product_88,13556.86,1,15,2033.53,11523.33,Credit Card,Mumbai,3.5,No,2023,5,May,Thursday,2,Premium (>10K)
TXN_012168,CUST_00208,2023-02-17,Fashion,Fashion_Product_157,743.04,3,0,0.0,2229.12,Wallet,Delhi,2.5,No,2023,2,Feb,Friday,1,High (2K-10K)
TXN_012169,CUST_02851,2023-01-10,Fashion,Fashion_Product_136,3088.91,1,5,154.45,2934.46,UPI,Hyderabad,3.6,No,2023,1,Jan,Tuesday,1,High (2K-10K)
TXN_012170,CUST_04796,2023-11-09,Fashion,Fashion_Product_41,1729.72,1,5,86.49,1643.23,Debit Card,Chennai,2.3,No,2023,11,Nov,Thursday,4,Medium (500-2K)
TXN_012171,CUST_02099,2022-11-23,Fashion,Fashion_Product_92,3933.58,1,20,786.72,3146.86,Net Banking,Pune,2.1,No,2022,11,Nov,Wednesday,4,High (2K-10K)
TXN_012172,CUST_01497,2022-08-06,Toys,Toys_Product_47,4768.61,1,0,0.0,4768.61,Debit Card,Delhi,4.6,No,2022,8,Aug,Saturday,3,High (2K-10K)
TXN_012173,CUST_02488,2023-07-03,Beauty,Beauty_Product_158,2224.63,4,10,889.85,8008.67,UPI,Chennai,5.0,No,2023,7,Jul,Monday,3,High (2K-10K)
TXN_012174,CUST_00688,2022-07-14,Fashion,Fashion_Product_160,2087.9,1,5,104.4,1983.5,Wallet,Pune,4.5,No,2022,7,Jul,Thursday,3,Medium (500-2K)
TXN_012175,CUST_00700,2023-04-03,Sports,Sports_Product_103,5971.1,5,0,0.0,29855.5,Wallet,Hyderabad,1.6,No,2023,4,Apr,Monday,2,Premium (>10K)
TXN_012176,CUST_01709,2022-02-23,Books,Books_Product_62,651.31,1,5,32.57,618.74,Wallet,Delhi,2.2,No,2022,2,Feb,Wednesday,1,Medium (500-2K)
TXN_012177,CUST_02596,2023-03-21,Books,Books_Product_150,779.46,1,0,0.0,779.46,UPI,Mumbai,3.5,No,2023,3,Mar,Tuesday,1,Medium (500-2K)
TXN_012178,CUST_03946,2022-01-14,Sports,Sports_Product_90,10273.53,1,25,2568.38,7705.15,Net Banking,Pune,2.2,No,2022,1,Jan,Friday,1,High (2K-10K)
TXN_012179,CUST_00534,2022-01-14,Home & Kitchen,Home & Kitchen_Product_111,6523.11,5,0,0.0,32615.55,Debit Card,Kolkata,3.8,No,2022,1,Jan,Friday,1,Premium (>10K)
TXN_012180,CUST_00918,2023-10-29,Fashion,Fashion_Product_17,3666.26,3,5,549.94,10448.84,Debit Card,Ahmedabad,4.2,No,2023,10,Oct,Sunday,4,Premium (>10K)
TXN_012181,CUST_02387,2022-02-12,Beauty,Beauty_Product_181,1093.18,1,15,163.98,929.2,Wallet,Delhi,3.6,No,2022,2,Feb,Saturday,1,Medium (500-2K)
TXN_012182,CUST_00524,2023-04-10,Electronics,Electronics_Product_49,49665.34,1,0,0.0,49665.34,Credit Card,Kolkata,3.6,No,2023,4,Apr,Monday,2,Premium (>10K)
TXN_012183,CUST_04735,2023-09-08,Fashion,Fashion_Product_59,4193.38,1,5,209.67,3983.71,Wallet,Bengaluru,4.8,No,2023,9,Sep,Friday,3,High (2K-10K)
TXN_012184,CUST_00568,2022-10-10,Electronics,Electronics_Product_81,30606.39,1,0,0.0,30606.39,Debit Card,Ahmedabad,4.8,No,2022,10,Oct,Monday,4,Premium (>10K)
TXN_012185,CUST_04256,2023-08-20,Electronics,Electronics_Product_155,72032.65,1,15,10804.9,61227.75,Wallet,Kolkata,2.5,No,2023,8,Aug,Sunday,3,Premium (>10K)
TXN_012186,CUST_01106,2023-06-02,Fashion,Fashion_Product_148,3381.28,3,0,0.0,10143.84,Debit Card,Mumbai,4.2,No,2023,6,Jun,Friday,2,Premium (>10K)
TXN_012187,CUST_01533,2023-07-20,Toys,Toys_Product_74,4629.5,1,10,462.95,4166.55,Credit Card,Pune,4.7,Yes,2023,7,Jul,Thursday,3,High (2K-10K)
TXN_012188,CUST_01184,2022-03-18,Home & Kitchen,Home & Kitchen_Product_129,3348.15,2,15,1004.44,5691.86,UPI,Mumbai,3.9,No,2022,3,Mar,Friday,1,High (2K-10K)
TXN_012189,CUST_02625,2023-01-28,Home & Kitchen,Home & Kitchen_Product_14,8485.98,1,30,2545.79,5940.19,Wallet,Hyderabad,4.7,No,2023,1,Jan,Saturday,1,High (2K-10K)
TXN_012190,CUST_00876,2023-08-08,Toys,Toys_Product_25,4498.19,4,0,0.0,17992.76,Debit Card,Kolkata,1.7,No,2023,8,Aug,Tuesday,3,Premium (>10K)
TXN_012191,CUST_00438,2022-09-26,Sports,Sports_Product_180,17537.28,2,0,0.0,35074.56,Wallet,Pune,4.7,No,2022,9,Sep,Monday,3,Premium (>10K)
TXN_012192,CUST_04328,2023-08-04,Home & Kitchen,Home & Kitchen_Product_108,8055.57,2,0,0.0,16111.14,UPI,Chennai,4.2,No,2023,8,Aug,Friday,3,Premium (>10K)
TXN_012193,CUST_04519,2022-03-11,Fashion,Fashion_Product_141,382.63,1,15,57.39,325.24,UPI,Chennai,4.5,No,2022,3,Mar,Friday,1,Low (<500)
TXN_012194,CUST_00127,2023-09-01,Electronics,Electronics_Product_62,68753.46,1,0,0.0,68753.46,Wallet,Kolkata,1.4,No,2023,9,Sep,Friday,3,Premium (>10K)
TXN_012195,CUST_02894,2022-11-12,Fashion,Fashion_Product_118,1024.84,4,0,0.0,4099.36,Credit Card,Bengaluru,4.0,No,2022,11,Nov,Saturday,4,High (2K-10K)
TXN_012196,CUST_04093,2023-10-19,Sports,Sports_Product_14,4873.6,2,5,487.36,9259.84,UPI,Chennai,4.2,No,2023,10,Oct,Thursday,4,High (2K-10K)
TXN_012197,CUST_04181,2023-04-14,Beauty,Beauty_Product_79,1192.2,2,30,715.32,1669.08,Wallet,Ahmedabad,2.3,No,2023,4,Apr,Friday,2,Medium (500-2K)
TXN_012198,CUST_00303,2022-12-11,Books,Books_Product_103,723.73,1,5,36.19,687.54,Net Banking,Bengaluru,4.7,No,2022,12,Dec,Sunday,4,Medium (500-2K)
TXN_012199,CUST_01844,2022-01-29,Home & Kitchen,Home & Kitchen_Product_187,1785.59,3,0,0.0,5356.77,Credit Card,Pune,1.4,No,2022,1,Jan,Saturday,1,High (2K-10K)
TXN_012200,CUST_03216,2022-01-07,Home & Kitchen,Home & Kitchen_Product_150,12414.51,1,5,620.73,11793.78,UPI,Chennai,4.6,No,2022,1,Jan,Friday,1,Premium (>10K)
TXN_012201,CUST_03206,2022-04-21,Home & Kitchen,Home & Kitchen_Product_93,13785.1,3,5,2067.76,39287.54,Credit Card,Delhi,4.8,No,2022,4,Apr,Thursday,2,Premium (>10K)
TXN_012202,CUST_01135,2023-11-20,Beauty,Beauty_Product_200,997.13,1,15,149.57,847.56,Debit Card,Pune,4.7,No,2023,11,Nov,Monday,4,Medium (500-2K)
TXN_012203,CUST_00432,2023-03-04,Home & Kitchen,Home & Kitchen_Product_102,11277.8,1,0,0.0,11277.8,UPI,Kolkata,2.6,No,2023,3,Mar,Saturday,1,Premium (>10K)
TXN_012204,CUST_03546,2022-02-26,Sports,Sports_Product_93,4214.07,3,5,632.11,12010.1,Credit Card,Pune,4.6,No,2022,2,Feb,Saturday,1,Premium (>10K)
TXN_012205,CUST_00171,2023-06-08,Fashion,Fashion_Product_93,1576.61,1,0,0.0,1576.61,UPI,Ahmedabad,2.7,No,2023,6,Jun,Thursday,2,Medium (500-2K)
TXN_012206,CUST_03508,2022-12-04,Beauty,Beauty_Product_125,1445.06,1,20,289.01,1156.05,Wallet,Hyderabad,3.9,No,2022,12,Dec,Sunday,4,Medium (500-2K)
TXN_012207,CUST_03902,2023-08-10,Electronics,Electronics_Product_180,23636.68,1,25,5909.17,17727.51,Debit Card,Delhi,3.4,No,2023,8,Aug,Thursday,3,Premium (>10K)
TXN_012208,CUST_04931,2022-11-12,Books,Books_Product_125,314.53,1,30,94.36,220.17,UPI,Hyderabad,1.9,Yes,2022,11,Nov,Saturday,4,Low (<500)
TXN_012209,CUST_03782,2022-06-05,Fashion,Fashion_Product_146,2652.54,1,5,132.63,2519.91,Wallet,Mumbai,2.0,No,2022,6,Jun,Sunday,2,High (2K-10K)
TXN_012210,CUST_01563,2022-11-30,Fashion,Fashion_Product_40,705.91,1,10,70.59,635.32,Credit Card,Kolkata,4.8,No,2022,11,Nov,Wednesday,4,Medium (500-2K)
TXN_012211,CUST_00150,2023-08-30,Books,Books_Product_32,1129.11,4,30,1354.93,3161.51,Credit Card,Bengaluru,4.1,No,2023,8,Aug,Wednesday,3,High (2K-10K)
TXN_012212,CUST_03733,2023-03-09,Fashion,Fashion_Product_70,637.6,1,15,95.64,541.96,Net Banking,Delhi,1.1,No,2023,3,Mar,Thursday,1,Medium (500-2K)
TXN_012213,CUST_02528,2022-07-11,Fashion,Fashion_Product_65,1121.99,1,15,168.3,953.69,Debit Card,Bengaluru,2.1,No,2022,7,Jul,Monday,3,Medium (500-2K)
TXN_012214,CUST_00661,2022-04-14,Sports,Sports_Product_20,17649.42,2,5,1764.94,33533.9,Wallet,Mumbai,4.0,No,2022,4,Apr,Thursday,2,Premium (>10K)
TXN_012215,CUST_01072,2023-03-24,Electronics,Electronics_Product_166,22906.64,4,30,27487.97,64138.59,Net Banking,Bengaluru,3.0,No,2023,3,Mar,Friday,1,Premium (>10K)
TXN_012216,CUST_01922,2023-05-12,Electronics,Electronics_Product_116,53951.03,1,0,0.0,53951.03,Debit Card,Delhi,2.2,No,2023,5,May,Friday,2,Premium (>10K)
TXN_012217,CUST_01796,2022-09-13,Fashion,Fashion_Product_2,1875.48,2,20,750.19,3000.77,Wallet,Hyderabad,4.5,No,2022,9,Sep,Tuesday,3,High (2K-10K)
TXN_012218,CUST_00801,2022-09-27,Sports,Sports_Product_95,17738.7,4,5,3547.74,67407.06,Debit Card,Hyderabad,2.4,No,2022,9,Sep,Tuesday,3,Premium (>10K)
TXN_012219,CUST_04021,2023-07-01,Fashion,Fashion_Product_197,4024.87,4,15,2414.92,13684.56,Credit Card,Hyderabad,3.7,Yes,2023,7,Jul,Saturday,3,Premium (>10K)
TXN_012220,CUST_02529,2023-01-31,Electronics,Electronics_Product_56,53492.29,2,0,0.0,106984.58,Debit Card,Bengaluru,1.1,No,2023,1,Jan,Tuesday,1,Premium (>10K)
TXN_012221,CUST_04219,2023-03-30,Sports,Sports_Product_68,10387.24,1,0,0.0,10387.24,Debit Card,Pune,4.0,No,2023,3,Mar,Thursday,1,Premium (>10K)
TXN_012222,CUST_03415,2022-11-24,Electronics,Electronics_Product_104,4543.64,3,5,681.55,12949.37,Wallet,Kolkata,3.0,Yes,2022,11,Nov,Thursday,4,Premium (>10K)
TXN_012223,CUST_03391,2023-06-29,Home & Kitchen,Home & Kitchen_Product_9,9739.73,1,25,2434.93,7304.8,UPI,Mumbai,4.1,No,2023,6,Jun,Thursday,2,High (2K-10K)
TXN_012224,CUST_00258,2022-02-20,Home & Kitchen,Home & Kitchen_Product_184,5108.74,2,0,0.0,10217.48,UPI,Pune,1.5,No,2022,2,Feb,Sunday,1,Premium (>10K)
TXN_012225,CUST_01764,2023-07-12,Home & Kitchen,Home & Kitchen_Product_30,2381.69,1,5,119.08,2262.61,UPI,Ahmedabad,4.5,No,2023,7,Jul,Wednesday,3,High (2K-10K)
TXN_012226,CUST_03052,2022-02-24,Electronics,Electronics_Product_24,65525.6,5,15,49144.2,278483.8,UPI,Chennai,4.1,No,2022,2,Feb,Thursday,1,Premium (>10K)
TXN_012227,CUST_01810,2023-12-03,Toys,Toys_Product_140,1046.69,2,0,0.0,2093.38,UPI,Ahmedabad,2.4,No,2023,12,Dec,Sunday,4,High (2K-10K)
TXN_012228,CUST_04428,2022-04-20,Fashion,Fashion_Product_144,3996.2,4,5,799.24,15185.56,Credit Card,Ahmedabad,3.6,No,2022,4,Apr,Wednesday,2,Premium (>10K)
TXN_012229,CUST_03720,2023-09-28,Electronics,Electronics_Product_183,76863.22,1,25,19215.8,57647.42,UPI,Delhi,4.9,No,2023,9,Sep,Thursday,3,Premium (>10K)
TXN_012230,CUST_02311,2023-06-28,Beauty,Beauty_Product_134,1958.64,3,0,0.0,5875.92,Credit Card,Pune,4.3,No,2023,6,Jun,Wednesday,2,High (2K-10K)
TXN_012231,CUST_00936,2022-10-30,Home & Kitchen,Home & Kitchen_Product_70,8466.49,2,0,0.0,16932.98,Net Banking,Kolkata,4.8,No,2022,10,Oct,Sunday,4,Premium (>10K)
TXN_012232,CUST_00760,2023-09-03,Beauty,Beauty_Product_169,135.12,4,20,108.1,432.38,Wallet,Pune,1.5,No,2023,9,Sep,Sunday,3,Low (<500)
